State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,,
MA,,254,5972,38,20003,TRIHEXYPHE,,,,,,,,,1821,37,666.43,0,0,,,
MA,,254,5972,38,20004,TRIHEXYPHE,,,,,,,,,1329,28,477,0,0,,,
MA,,254,9451,48,20001,TRI-VIT/FL,,,,,,,,,450,9,73.62,0,0,,,
MA,,254,9451,48,20002,TRI-VIT/FL,,,,,,,,,200,4,33.04,0,0,,,
MA,,254,9451,48,20003,TRI-VIT/FL,,,,,,,,,50,1,8.77,0,0,,,
MA,,254,9451,48,20004,TRI-VIT/FL,,,,,,,,,200,4,36.52,0,0,,,
MA,,256,111,1,20001,EXTENDRYL ,,,,,,,,,109,7,35.17,0,0,,,
MA,,256,111,1,20002,EXTENDRYL ,,,,,,,,,42,3,17.97,0,0,,,
MA,,256,111,1,20003,EXTENDRYL ,,,,,,,,,74,5,34.27,0,0,,,
MA,,256,111,1,20004,EXTENDRYL ,,,,,,,,,14,1,6.65,0,0,,,
MA,,256,127,1,20002,EXTENDRYL ,,,,,,,,,120,1,6.61,0,0,,,
MA,,256,177,1,20001,EXTENDRYL ,,,,,,,,,14,1,6.26,0,0,,,
MA,,256,184,1,20001,MAGONATE L,,,,,,,,,2342,4,78.52,0,0,,,
MA,,256,184,1,20002,MAGONATE L,,,,,,,,,1155,4,27.53,0,0,,,
MA,,256,184,1,20003,MAGONATE L,,,,,,,,,1860,6,55.97,0,0,,,
MA,,256,184,1,20004,MAGONATE L,,,,,,,,,2115,6,79.79,0,0,,,
MA,,256,172,1,20001,MAGONATE T,,,,,,,,,6194,77,720.37,0,0,,,
MA,,256,172,1,20002,MAGONATE T,,,,,,,,,5721,80,804.87,0,0,,,
MA,,256,172,1,20003,MAGONATE T,,,,,,,,,6016,82,878.85,0,0,,,
MA,,256,172,1,20004,MAGONATE T,,,,,,,,,6546,70,977.23,0,0,,,
MA,,256,185,1,20001,NEPHROCAPS,,,,,,,,,90756,2471,20505.7,0,0,,,
MA,,256,185,1,20002,NEPHROCAPS,,,,,,,,,90328,2461,20613.83,0,0,,,
MA,,256,185,1,20003,NEPHROCAPS,,,,,,,,,95058,2628,22049.71,0,0,,,
MA,,256,185,1,20004,NEPHROCAPS,,,,,,,,,92807,2550,21553.43,0,0,,,
MA,,256,200,1,20001,OBEGYN PRE,,,,,,,,,9900,20,365.65,0,0,,,
MA,,256,200,1,20002,OBEGYN PRE,,,,,,,,,3465,7,126.48,0,0,,,
MA,,256,200,1,20003,OBEGYN PRE,,,,,,,,,1485,3,54.37,0,0,,,
MA,,256,200,1,20004,OBEGYN PRE,,,,,,,,,1985,4,74.25,0,0,,,
MA,,256,152,1,20001,OCEAN 45CC,,,,,,,,,12954,275,994.26,0,0,,,
MA,,256,152,1,20002,OCEAN 45CC,,,,,,,,,9060,200,730.44,0,0,,,
MA,,256,152,1,20003,OCEAN 45CC,,,,,,,,,6033,108,442.2,0,0,,,
MA,,256,152,1,20004,OCEAN 45CC,,,,,,,,,10989,227,885.81,0,0,,,
MA,,256,139,1,20001,PIMA SYRUP,,,,,,,,,3120,7,132.68,0,0,,,
MA,,256,139,1,20002,PIMA SYRUP,,,,,,,,,2520,4,102.2,0,0,,,
MA,,256,139,1,20003,PIMA SYRUP,,,,,,,,,3360,7,140.77,0,0,,,
MA,,256,139,1,20004,PIMA SYRUP,,,,,,,,,3240,6,133.47,0,0,,,
MA,,258,3622,1,20001,ACETAMINOP,,,,,,,,,40,1,8.34,0,0,,,
MA,,258,3658,1,20001,APAP/HYDRO,,,,,,,,,686,14,166.6,0,0,,,
MA,,258,3658,1,20002,APAP/HYDRO,,,,,,,,,1634,26,382.03,0,0,,,
MA,,258,3658,1,20003,APAP/HYDRO,,,,,,,,,1658,26,414.59,0,0,,,
MA,,258,3658,1,20004,APAP/HYDRO,,,,,,,,,2085,34,521.55,0,0,,,
MA,,258,3658,5,20001,APAP/HYDRO,,,,,,,,,430,14,131.57,0,0,,,
MA,,258,3658,5,20002,APAP/HYDRO,,,,,,,,,275,10,86.43,0,0,,,
MA,,258,3658,5,20003,APAP/HYDRO,,,,,,,,,276,10,83.8,0,0,,,
MA,,258,3658,5,20004,APAP/HYDRO,,,,,,,,,295,8,86.22,0,0,,,
MA,,258,3654,1,20001,BENZONATAT,,,,,,,,,599,11,223.06,0,0,,,
MA,,258,3654,1,20002,BENZONATAT,,,,,,,,,462,11,201.8,0,0,,,
MA,,258,3654,1,20003,BENZONATAT,,,,,,,,,372,10,165.29,0,0,,,
MA,,258,3654,1,20004,BENZONATAT,,,,,,,,,155,6,38.63,0,0,,,
MA,,258,3654,5,20001,BENZONATAT,,,,,,,,,290,7,126.47,0,0,,,
MA,,258,3654,5,20002,BENZONATAT,,,,,,,,,461,7,191.8,0,0,,,
MA,,258,3654,5,20003,BENZONATAT,,,,,,,,,470,7,191.96,0,0,,,
MA,,258,3654,5,20004,BENZONATAT,,,,,,,,,74,4,39.52,0,0,,,
MA,,258,3657,1,20001,BUTALBITAL,,,,,,,,,9487,242,7340.39,0,0,,,
MA,,258,3657,1,20002,BUTALBITAL,,,,,,,,,11956,290,9118.15,0,0,,,
MA,,258,3657,1,20003,BUTALBITAL,,,,,,,,,11339,281,7442.22,0,0,,,
MA,,258,3657,1,20004,BUTALBITAL,,,,,,,,,12667,312,7302.57,0,0,,,
MA,,258,3587,1,20001,CARBAMAZEP,,,,,,,,,8600,78,1087.19,0,0,,,
MA,,258,3587,1,20002,CARBAMAZEP,,,,,,,,,7025,59,921.99,0,0,,,
MA,,258,3587,1,20003,CARBAMAZEP,,,,,,,,,4176,38,615.11,0,0,,,
MA,,258,3587,1,20004,CARBAMAZEP,,,,,,,,,5019,42,712.69,0,0,,,
MA,,258,3587,10,20001,CARBAMAZEP,,,,,,,,,169615,1573,25901.18,0,0,,,
MA,,258,3587,10,20002,CARBAMAZEP,,,,,,,,,161901,1485,24786.36,0,0,,,
MA,,258,3587,10,20003,CARBAMAZEP,,,,,,,,,154010,1392,23366.41,0,0,,,
MA,,258,3587,10,20004,CARBAMAZEP,,,,,,,,,146479,1354,22362.37,0,0,,,
MA,,258,3607,1,20001,INDOMETHAC,,,,,,,,,510,10,266.23,0,0,,,
MA,,258,3607,1,20002,INDOMETHAC,,,,,,,,,380,9,202.24,0,0,,,
MA,,258,3607,1,20003,INDOMETHAC,,,,,,,,,420,8,190.28,0,0,,,
MA,,258,3607,1,20004,INDOMETHAC,,,,,,,,,90,3,50.07,0,0,,,
MA,,258,3607,6,20002,INDOMETHAC,,,,,,,,,60,1,30.88,0,0,,,
MA,,258,3549,1,20001,ISOSORBIDE,,,,,,,,,6724,86,504.29,0,0,,,
MA,,258,3549,1,20002,ISOSORBIDE,,,,,,,,,3230,40,240.81,0,0,,,
MA,,258,3549,1,20003,ISOSORBIDE,,,,,,,,,2414,33,188.01,0,0,,,
MA,,258,3549,1,20004,ISOSORBIDE,,,,,,,,,1400,24,119.74,0,0,,,
MA,,258,3549,10,20001,ISOSORBIDE,,,,,,,,,5710,56,380.21,0,0,,,
MA,,258,3549,10,20002,ISOSORBIDE,,,,,,,,,2976,40,232.15,0,0,,,
MA,,258,3549,10,20003,ISOSORBIDE,,,,,,,,,2360,22,132.22,0,0,,,
MA,,258,3549,10,20004,ISOSORBIDE,,,,,,,,,1190,12,68.79,0,0,,,
MA,,258,3575,1,20001,ISOSORBIDE,,,,,,,,,780,8,42.6,0,0,,,
MA,,258,3575,1,20002,ISOSORBIDE,,,,,,,,,670,7,36.85,0,0,,,
MA,,258,3575,1,20003,ISOSORBIDE,,,,,,,,,390,4,21.3,0,0,,,
MA,,258,3575,1,20004,ISOSORBIDE,,,,,,,,,780,7,40.59,0,0,,,
MA,,258,3613,1,20001,ISOSORBIDE,,,,,,,,,35392,349,16263.11,0,0,,,
MA,,258,3613,1,20002,ISOSORBIDE,,,,,,,,,46794,480,21957.07,0,0,,,
MA,,258,3613,1,20003,ISOSORBIDE,,,,,,,,,55290,562,25524.96,0,0,,,
MA,,258,3613,1,20004,ISOSORBIDE,,,,,,,,,56656,585,26362.8,0,0,,,
MA,,258,3609,1,20001,PROPRANOLO,,,,,,,,,480,10,186.9,0,0,,,
MA,,258,3609,1,20002,PROPRANOLO,,,,,,,,,105,3,42.97,0,0,,,
MA,,258,3609,1,20004,PROPRANOLO,,,,,,,,,180,6,76.94,0,0,,,
MA,,258,3610,1,20001,PROPRANOLO,,,,,,,,,174,7,87.29,0,0,,,
MA,,258,3610,1,20002,PROPRANOLO,,,,,,,,,118,4,56.48,0,0,,,
MA,,258,3610,1,20003,PROPRANOLO,,,,,,,,,155,4,70.4,0,0,,,
MA,,258,3610,1,20004,PROPRANOLO,,,,,,,,,445,9,195.92,0,0,,,
MA,,258,3611,1,20001,PROPRANOLO,,,,,,,,,1073,31,605.25,0,0,,,
MA,,258,3611,1,20002,PROPRANOLO,,,,,,,,,329,9,181.9,0,0,,,
MA,,258,3611,1,20003,PROPRANOLO,,,,,,,,,185,4,99.86,0,0,,,
MA,,258,3611,1,20004,PROPRANOLO,,,,,,,,,500,22,303.48,0,0,,,
MA,,258,3612,1,20001,PROPRANOLO,,,,,,,,,5,1,5.66,0,0,,,
MA,,258,3612,1,20002,PROPRANOLO,,,,,,,,,110,2,74.57,0,0,,,
MA,,258,3612,1,20003,PROPRANOLO,,,,,,,,,60,1,40.45,0,0,,,
MA,,258,3612,1,20004,PROPRANOLO,,,,,,,,,120,4,86.38,0,0,,,
MA,,258,3581,1,20001,THEOPHYLLI,,,,,,,,,5580,84,675.64,0,0,,,
MA,,258,3581,1,20002,THEOPHYLLI,,,,,,,,,4152,64,495.53,0,0,,,
MA,,258,3581,1,20003,THEOPHYLLI,,,,,,,,,3782,55,444.28,0,0,,,
MA,,258,3581,1,20004,THEOPHYLLI,,,,,,,,,4263,59,515.93,0,0,,,
MA,,258,3581,5,20004,THEOPHYLLI,,,,,,,,,18270,250,2086.22,0,0,,,
MA,,258,3581,10,20001,THEOPHYLLI,,,,,,,,,9576,153,1177.7,0,0,,,
MA,,258,3581,10,20002,THEOPHYLLI,,,,,,,,,7715,125,952.2,0,0,,,
MA,,258,3581,10,20003,THEOPHYLLI,,,,,,,,,7105,107,847.77,0,0,,,
MA,,258,3581,10,20004,THEOPHYLLI,,,,,,,,,6695,102,815.03,0,0,,,
MA,,258,3583,1,20001,THEOPHYLLI,,,,,,,,,2726,32,250.01,0,0,,,
MA,,258,3583,1,20002,THEOPHYLLI,,,,,,,,,1930,25,186.48,0,0,,,
MA,,258,3583,1,20003,THEOPHYLLI,,,,,,,,,1610,21,153.32,0,0,,,
MA,,258,3583,1,20004,THEOPHYLLI,,,,,,,,,2376,35,241.15,0,0,,,
MA,,258,3583,5,20001,THEOPHYLLI,,,,,,,,,1002,19,109.6,0,0,,,
MA,,258,3583,5,20002,THEOPHYLLI,,,,,,,,,1294,20,131.05,0,0,,,
MA,,258,3583,5,20003,THEOPHYLLI,,,,,,,,,1365,21,137.13,0,0,,,
MA,,258,3583,5,20004,THEOPHYLLI,,,,,,,,,19964,258,1926.86,0,0,,,
MA,,258,3583,10,20001,THEOPHYLLI,,,,,,,,,6231,82,621.54,0,0,,,
MA,,258,3583,10,20002,THEOPHYLLI,,,,,,,,,5132,68,500.73,0,0,,,
MA,,258,3583,10,20003,THEOPHYLLI,,,,,,,,,5244,61,472.3,0,0,,,
MA,,258,3583,10,20004,THEOPHYLLI,,,,,,,,,4812,64,481.14,0,0,,,
MA,,258,3584,1,20001,THEOPHYLLI,,,,,,,,,7708,111,664.28,0,0,,,
MA,,258,3584,1,20002,THEOPHYLLI,,,,,,,,,7533,125,719.01,0,0,,,
MA,,258,3584,1,20003,THEOPHYLLI,,,,,,,,,8617,127,787.1,0,0,,,
MA,,258,3584,1,20004,THEOPHYLLI,,,,,,,,,10319,154,949.77,0,0,,,
MA,,258,3584,5,20001,THEOPHYLLI,,,,,,,,,921,13,81.95,0,0,,,
MA,,258,3584,5,20002,THEOPHYLLI,,,,,,,,,1581,23,142.37,0,0,,,
MA,,258,3584,5,20003,THEOPHYLLI,,,,,,,,,925,14,83.88,0,0,,,
MA,,258,3584,5,20004,THEOPHYLLI,,,,,,,,,535,11,57.66,0,0,,,
MA,,258,3625,1,20001,THEOPHYLLI,,,,,,,,,4386,67,1239.71,0,0,,,
MA,,258,3625,1,20002,THEOPHYLLI,,,,,,,,,3576,54,995.97,0,0,,,
MA,,258,3625,1,20003,THEOPHYLLI,,,,,,,,,5996,88,1674.46,0,0,,,
MA,,258,3625,1,20004,THEOPHYLLI,,,,,,,,,7314,103,1990.34,0,0,,,
MA,,258,3634,1,20001,THEOPHYLLI,,,,,,,,,4374,61,1038.6,0,0,,,
MA,,258,3634,1,20002,THEOPHYLLI,,,,,,,,,6122,93,1507.53,0,0,,,
MA,,258,3634,1,20003,THEOPHYLLI,,,,,,,,,7090,103,1757.4,0,0,,,
MA,,258,3634,1,20004,THEOPHYLLI,,,,,,,,,8323,120,2088.11,0,0,,,
MA,,258,3637,1,20003,THEOPHYLLI,,,,,,,,,90,1,15.44,0,0,,,
MA,,258,3638,1,20001,THEOPHYLLI,,,,,,,,,380,3,76.92,0,0,,,
MA,,258,3638,1,20002,THEOPHYLLI,,,,,,,,,1304,8,255.31,0,0,,,
MA,,258,3638,1,20003,THEOPHYLLI,,,,,,,,,2070,16,402.83,0,0,,,
MA,,258,3638,1,20004,THEOPHYLLI,,,,,,,,,2721,22,545.92,0,0,,,
MA,,259,291,1,20001,NU-IRON 15,,,,,,,,,600,6,146.52,0,0,,,
MA,,259,291,1,20002,NU-IRON 15,,,,,,,,,1400,12,343.95,0,0,,,
MA,,259,291,1,20003,NU-IRON 15,,,,,,,,,780,7,193.31,0,0,,,
MA,,259,291,1,20004,NU-IRON 15,,,,,,,,,700,7,176.95,0,0,,,
MA,,259,292,8,20001,NU-IRON EL,,,,,,,,,2880,12,126.64,0,0,,,
MA,,259,292,8,20002,NU-IRON EL,,,,,,,,,2820,11,116.67,0,0,,,
MA,,259,292,8,20003,NU-IRON EL,,,,,,,,,2700,11,105.7,0,0,,,
MA,,259,292,8,20004,NU-IRON EL,,,,,,,,,2160,9,90.58,0,0,,,
MA,,259,364,21,20001,STERAPRED ,,,,,,,,,42,2,23.42,0,0,,,
MA,,259,390,21,20001,STERAPRED ,,,,,,,,,21,1,3.5,0,0,,,
MA,,259,390,21,20004,STERAPRED ,,,,,,,,,21,1,8.01,0,0,,,
MA,,263,5145,1,20001,PANAFIL OI,,,,,,,,,3091,81,6892.92,0,0,,,
MA,,263,5145,1,20002,PANAFIL OI,,,,,,,,,2010,54,4485.52,0,0,,,
MA,,263,5145,1,20003,PANAFIL OI,,,,,,,,,1141,39,2311.83,0,0,,,
MA,,263,5145,1,20004,PANAFIL OI,,,,,,,,,2133,71,4297.28,0,0,,,
MA,,263,5145,16,20002,PANAFIL OI,,,,,,,,,90,3,79.71,0,0,,,
MA,,263,5145,16,20003,PANAFIL OI,,,,,,,,,948,2,766.76,0,0,,,
MA,,263,5148,1,20001,PANAFIL-WH,,,,,,,,,270,8,407.03,0,0,,,
MA,,263,5148,1,20002,PANAFIL-WH,,,,,,,,,120,4,182.62,0,0,,,
MA,,263,5148,1,20003,PANAFIL-WH,,,,,,,,,420,14,640.92,0,0,,,
MA,,263,5148,1,20004,PANAFIL-WH,,,,,,,,,660,22,1006.16,0,0,,,
MA,,264,7634,0,20001,0.075% KCL,,,,,,,,,22000,6,368.6,0,0,,,
MA,,264,7634,0,20003,0.075% KCL,,,,,,,,,16000,4,276,0,0,,,
MA,,264,7634,0,20004,0.075% KCL,,,,,,,,,11000,4,152.24,0,0,,,
MA,,264,7635,0,20001,0.15% KCL ,,,,,,,,,19000,5,338,0,0,,,
MA,,264,7635,0,20002,0.15% KCL ,,,,,,,,,8000,3,144.5,0,0,,,
MA,,264,7635,0,20003,0.15% KCL ,,,,,,,,,49000,16,880,0,0,,,
MA,,264,7635,0,20004,0.15% KCL ,,,,,,,,,87000,20,1279,0,0,,,
MA,,264,7652,0,20001,0.15% KCL ,,,,,,,,,8000,4,188,0,0,,,
MA,,264,7652,0,20002,0.15% KCL ,,,,,,,,,4000,1,91,0,0,,,
MA,,264,1625,0,20001,0.15% POTA,,,,,,,,,2000,1,21.1,0,0,,,
MA,,264,2304,0,20001,0.25% ACET,,,,,,,,,11000,4,171.58,0,0,,,
MA,,264,2304,0,20002,0.25% ACET,,,,,,,,,3000,2,89.8,0,0,,,
MA,,264,2304,0,20003,0.25% ACET,,,,,,,,,70000,12,2048.2,0,0,,,
MA,,264,2304,0,20004,0.25% ACET,,,,,,,,,5009,8,146.9,0,0,,,
MA,,264,2304,10,20001,0.25% ACET,,,,,,,,,1000,1,36.2,0,0,,,
MA,,264,2304,10,20004,0.25% ACET,,,,,,,,,1000,2,37.2,0,0,,,
MA,,264,7638,0,20001,0.30% KCL ,,,,,,,,,18000,3,315,0,0,,,
MA,,264,7638,0,20002,0.30% KCL ,,,,,,,,,44000,12,784,0,0,,,
MA,,264,7638,0,20003,0.30% KCL ,,,,,,,,,1000,1,20,0,0,,,
MA,,264,7802,0,20001,0.45% SODI,,,,,,,,,261000,46,2969.98,0,0,,,
MA,,264,7802,0,20002,0.45% SODI,,,,,,,,,121000,24,1399.23,0,0,,,
MA,,264,7802,0,20003,0.45% SODI,,,,,,,,,139000,28,1550.84,0,0,,,
MA,,264,7802,0,20004,0.45% SODI,,,,,,,,,135000,26,1559.4,0,0,,,
MA,,264,7802,10,20003,0.45% SODI,,,,,,,,,7000,2,143.64,0,0,,,
MA,,264,1800,31,20001,0.9% SODIU,,,,,,,,,7465,8,190.88,0,0,,,
MA,,264,1800,31,20002,0.9% SODIU,,,,,,,,,250,4,52.77,0,0,,,
MA,,264,1800,31,20003,0.9% SODIU,,,,,,,,,200,4,50.72,0,0,,,
MA,,264,1800,31,20004,0.9% SODIU,,,,,,,,,2850,10,395.15,0,0,,,
MA,,264,1800,32,20001,0.9% SODIU,,,,,,,,,4100,17,385.22,0,0,,,
MA,,264,1800,32,20002,0.9% SODIU,,,,,,,,,5800,10,562.47,0,0,,,
MA,,264,1800,32,20003,0.9% SODIU,,,,,,,,,5780,6,140.3,0,0,,,
MA,,264,1800,32,20004,0.9% SODIU,,,,,,,,,6600,12,649.89,0,0,,,
MA,,264,7800,0,20001,0.9% SODIU,,,,,,,,,287000,18,681.06,0,0,,,
MA,,264,7800,0,20002,0.9% SODIU,,,,,,,,,194490,38,2091.6,0,0,,,
MA,,264,7800,0,20003,0.9% SODIU,,,,,,,,,317000,42,1392.24,0,0,,,
MA,,264,7800,0,20004,0.9% SODIU,,,,,,,,,255000,55,2202.92,0,0,,,
MA,,264,7800,10,20001,0.9% SODIU,,,,,,,,,1000,2,25.4,0,0,,,
MA,,264,7800,10,20002,0.9% SODIU,,,,,,,,,16000,3,305.79,0,0,,,
MA,,264,7800,10,20004,0.9% SODIU,,,,,,,,,14000,7,303.1,0,0,,,
MA,,264,7800,20,20001,0.9% SODIU,,,,,,,,,2750,6,112.17,0,0,,,
MA,,264,7800,20,20002,0.9% SODIU,,,,,,,,,28251,23,1059.99,0,0,,,
MA,,264,7800,20,20003,0.9% SODIU,,,,,,,,,7250,9,270.52,0,0,,,
MA,,264,7800,20,20004,0.9% SODIU,,,,,,,,,19000,14,716.13,0,0,,,
MA,,264,1978,0,20001,10% ALCOHO,,,,,,,,,1900,13,51.67,0,0,,,
MA,,264,1978,0,20002,10% ALCOHO,,,,,,,,,2100,14,63.41,0,0,,,
MA,,264,1978,0,20003,10% ALCOHO,,,,,,,,,800,6,23.94,0,0,,,
MA,,264,1978,0,20004,10% ALCOHO,,,,,,,,,1100,7,31.41,0,0,,,
MA,,264,7520,0,20003,10% DEXTRO,,,,,,,,,1000,1,15.2,0,0,,,
MA,,264,1405,10,20001,3% SODIUM ,,,,,,,,,500,1,13.1,0,0,,,
MA,,264,1405,10,20002,3% SODIUM ,,,,,,,,,1000,2,26.2,0,0,,,
MA,,264,1405,10,20003,3% SODIUM ,,,,,,,,,500,1,13.1,0,0,,,
MA,,264,1405,10,20004,3% SODIUM ,,,,,,,,,2000,2,46.4,0,0,,,
MA,,264,1510,31,20001,5% DEXTROS,,,,,,,,,2351,11,473.05,0,0,,,
MA,,264,1510,31,20002,5% DEXTROS,,,,,,,,,2400,9,479.66,0,0,,,
MA,,264,1510,31,20003,5% DEXTROS,,,,,,,,,850,6,76.59,0,0,,,
MA,,264,1510,31,20004,5% DEXTROS,,,,,,,,,300,6,75.78,0,0,,,
MA,,264,1510,32,20001,5% DEXTROS,,,,,,,,,14000,9,1363.3,0,0,,,
MA,,264,1510,32,20002,5% DEXTROS,,,,,,,,,2000,2,193.42,0,0,,,
MA,,264,1510,32,20003,5% DEXTROS,,,,,,,,,700,2,20.44,0,0,,,
MA,,264,1510,32,20004,5% DEXTROS,,,,,,,,,900,2,92.98,0,0,,,
MA,,264,7510,0,20001,5% DEXTROS,,,,,,,,,27000,6,139.51,0,0,,,
MA,,264,7510,0,20002,5% DEXTROS,,,,,,,,,17006,6,200.76,0,0,,,
MA,,264,7510,0,20003,5% DEXTROS,,,,,,,,,35000,14,423.8,0,0,,,
MA,,264,7510,0,20004,5% DEXTROS,,,,,,,,,62000,22,741.9,0,0,,,
MA,,264,7510,10,20002,5% DEXTROS,,,,,,,,,1000,1,21.4,0,0,,,
MA,,264,7510,10,20003,5% DEXTROS,,,,,,,,,1500,1,31.1,0,0,,,
MA,,264,7510,20,20002,5% DEXTROS,,,,,,,,,1750,5,72.49,0,0,,,
MA,,264,7510,20,20004,5% DEXTROS,,,,,,,,,16000,7,621.1,0,0,,,
MA,,264,7610,0,20001,5% DEXTROS,,,,,,,,,112753,12,258.7,0,0,,,
MA,,264,7610,0,20002,5% DEXTROS,,,,,,,,,68000,10,326.7,0,0,,,
MA,,264,7610,0,20003,5% DEXTROS,,,,,,,,,15500,6,97.08,0,0,,,
MA,,264,7610,0,20004,5% DEXTROS,,,,,,,,,102000,15,873.18,0,0,,,
MA,,264,7612,0,20001,5% DEXTROS,,,,,,,,,387000,77,3575.79,0,0,,,
MA,,264,7612,0,20002,5% DEXTROS,,,,,,,,,228006,52,2301.05,0,0,,,
MA,,264,7612,0,20003,5% DEXTROS,,,,,,,,,666000,130,5932.66,0,0,,,
MA,,264,7612,0,20004,5% DEXTROS,,,,,,,,,595000,148,6807.27,0,0,,,
MA,,264,7612,10,20001,5% DEXTROS,,,,,,,,,21000,6,438,0,0,,,
MA,,264,7612,10,20003,5% DEXTROS,,,,,,,,,15000,4,39.01,0,0,,,
MA,,264,7616,0,20001,5% DEXTROS,,,,,,,,,6000,2,76.8,0,0,,,
MA,,264,7616,0,20002,5% DEXTROS,,,,,,,,,6009,4,81.39,0,0,,,
MA,,264,7616,0,20003,5% DEXTROS,,,,,,,,,12000,3,150.6,0,0,,,
MA,,264,7616,0,20004,5% DEXTROS,,,,,,,,,41000,9,510.3,0,0,,,
MA,,264,7751,0,20001,5% DEXTROS,,,,,,,,,85000,9,117.84,0,0,,,
MA,,264,7751,0,20004,5% DEXTROS,,,,,,,,,2600,2,31.22,0,0,,,
MA,,264,7750,0,20001,LACTATED R,,,,,,,,,9000,9,121.5,0,0,,,
MA,,264,7750,0,20002,LACTATED R,,,,,,,,,21000,9,270.3,0,0,,,
MA,,264,7750,0,20003,LACTATED R,,,,,,,,,16001,4,205.21,0,0,,,
MA,,264,5535,32,20001,METRO IV (,,,,,,,,,1000,2,285.6,0,0,,,
MA,,264,5535,32,20002,METRO IV (,,,,,,,,,600,1,170.76,0,0,,,
MA,,264,5535,32,20003,METRO IV (,,,,,,,,,2100,3,596.16,0,0,,,
MA,,264,5535,32,20004,METRO IV (,,,,,,,,,2400,3,680.04,0,0,,,
MA,,264,1915,0,20002,PROCALAMIN,,,,,,,,,17000,8,863.8,0,0,,,
MA,,264,1915,0,20003,PROCALAMIN,,,,,,,,,2000,1,103.8,0,0,,,
MA,,264,1915,0,20004,PROCALAMIN,,,,,,,,,13000,7,676.2,0,0,,,
MA,,264,2201,0,20001,SODIUM CHL,,,,,,,,,995500,151,13577.34,0,0,,,
MA,,264,2201,0,20002,SODIUM CHL,,,,,,,,,1638490,136,18988.4,0,0,,,
MA,,264,2201,0,20003,SODIUM CHL,,,,,,,,,2530720,177,26029.23,0,0,,,
MA,,264,2201,0,20004,SODIUM CHL,,,,,,,,,2480000,182,27556.9,0,0,,,
MA,,264,2201,10,20001,SODIUM CHL,,,,,,,,,9620,19,235.14,0,0,,,
MA,,264,2201,10,20002,SODIUM CHL,,,,,,,,,10750,14,236.36,0,0,,,
MA,,264,2201,10,20003,SODIUM CHL,,,,,,,,,18750,21,394.08,0,0,,,
MA,,264,2201,10,20004,SODIUM CHL,,,,,,,,,7000,7,142.41,0,0,,,
MA,,264,2201,50,20002,SODIUM CHL,,,,,,,,,2000,1,21.3,0,0,,,
MA,,264,2201,50,20003,SODIUM CHL,,,,,,,,,14000,7,149.1,0,0,,,
MA,,264,2201,50,20004,SODIUM CHL,,,,,,,,,4000,2,42.6,0,0,,,
MA,,264,2101,0,20001,STERILE WA,,,,,,,,,33000,11,329.78,0,0,,,
MA,,264,2101,0,20002,STERILE WA,,,,,,,,,43000,19,564.35,0,0,,,
MA,,264,2101,0,20003,STERILE WA,,,,,,,,,150002,32,1502.53,0,0,,,
MA,,264,2101,0,20004,STERILE WA,,,,,,,,,165000,25,1636.84,0,0,,,
MA,,264,2101,10,20001,STERILE WA,,,,,,,,,2000,3,29.63,0,0,,,
MA,,264,2101,10,20002,STERILE WA,,,,,,,,,9000,5,192.31,0,0,,,
MA,,264,2101,10,20003,STERILE WA,,,,,,,,,1000,1,14.57,0,0,,,
MA,,264,2101,10,20004,STERILE WA,,,,,,,,,1000,1,14.57,0,0,,,
MA,,264,2101,70,20003,STERILE WA,,,,,,,,,16000,4,92.8,0,0,,,
MA,,264,7850,0,20001,STERILE WA,,,,,,,,,192000,12,1917.6,0,0,,,
MA,,264,7850,0,20002,STERILE WA,,,,,,,,,348000,20,3470.4,0,0,,,
MA,,264,7850,0,20003,STERILE WA,,,,,,,,,92000,5,915.6,0,0,,,
MA,,264,7850,0,20004,STERILE WA,,,,,,,,,260000,8,2572,0,0,,,
MA,,264,7850,10,20004,STERILE WA,,,,,,,,,500,1,10.6,0,0,,,
MA,,264,7850,20,20001,STERILE WA,,,,,,,,,250,1,10.45,0,0,,,
MA,,264,7850,20,20002,STERILE WA,,,,,,,,,1750,6,71.15,0,0,,,
MA,,264,7850,20,20003,STERILE WA,,,,,,,,,4750,9,178.55,0,0,,,
MA,,264,7850,20,20004,STERILE WA,,,,,,,,,5000,6,181,0,0,,,
MA,,268,301,1,20001,EPIPEN EPI,,,,,,,,,38,25,1372.23,0,0,,,
MA,,268,301,1,20002,EPIPEN EPI,,,,,,,,,23,18,807.55,0,0,,,
MA,,281,198,17,20001,AXOCET    ,,,,,,,,,100,3,61.06,0,0,,,
MA,,281,198,17,20002,AXOCET    ,,,,,,,,,265,7,175.79,0,0,,,
MA,,281,198,17,20004,AXOCET    ,,,,,,,,,240,4,67.56,0,0,,,
MA,,281,259,53,20001,CHROMAGEN ,,,,,,,,,60,2,15.22,0,0,,,
MA,,281,259,53,20002,CHROMAGEN ,,,,,,,,,120,3,34.4,0,0,,,
MA,,281,259,53,20003,CHROMAGEN ,,,,,,,,,150,3,44.16,0,0,,,
